Applicant_ID,Applicant_Name,Age,Gender,City,Region,Employment_Type,Education,Marital_Status,Annual_Income,Credit_Score,Dependents,Years_At_Job,Own_House
APP00241,Rajesh Bose,40,Male,Mysore,South,Freelancer,Post Graduate,Divorced,836617.0,671.0,2,4,No
APP00242,Deepak Joshi,40,Male,Faridabad,North,Freelancer,High School,Married,426331.0,664.0,0,0,Yes
APP00243,Nisha Sharma,48,Male,Kolkata,East,Business Owner,Graduate,Married,830454.0,686.0,2,1,No
APP00244,Vikram Rao,30,Male,Bhopal,Central,Freelancer,Post Graduate,Married,527980.0,653.0,2,8,Yes
APP00245,Nisha Rao,32,Male,Thane,West,Business Owner,Graduate,Single,1335796.0,790.0,4,4,No
APP00246,Vikram Rao,37,Female,Ahmedabad,Central,Salaried,Doctorate,Widowed,533821.0,630.0,1,23,No
APP00247,Deepak Jain,23,F,Pune,West,Salaried,Doctorate,Married,444214.0,658.0,4,4,Yes
APP00248,Ajay Das,32,MALE,Mumbai,West,Government Employee,,Divorced,955105.0,747.0,1,1,Yes
APP00249,Ravi Nair,44,Male,Delhi,North,Self-Employed,Graduate,Divorced,776197.0,765.0,4,2,Yes
APP00250,Suman Patel,27,Male,Jaipur,Central,Government Employee,Post Graduate,Single,808151.0,657.0,1,1,No
APP00251,Manoj Dubey,25,Male,Mumbai,West,Self-Employed,High School,Single,986503.0,676.0,0,13,Yes
APP00252,Arun Iyer,49,Female,Gurgaon,North,Salaried,Doctorate,Single,888540.0,,2,5,Yes
APP00253,Prakash Kumar,43,Male,Jaipur,Central,Self-Employed,Doctorate,Divorced,1227450.0,741.0,1,0,No
APP00254,Priya Tiwari,51,Female,Bhubaneswar,East,Business Owner,Graduate,Widowed,,771.0,1,2,Yes
APP00255,Sanjay Joshi,31,Male,Ahmedabad,Central,Salaried,High School,Divorced,804169.0,667.0,2,0,No
APP00256,NITIN VERMA,23,Female,Bhubaneswar,East,Salaried,High School,Divorced,193547.0,644.0,0,6,No
APP00257,Rohit Iyer,33,Female,Hyderabad,South,Self-Employed,High School,Married,186510.0,598.0,0,3,No
APP00258,Suman Yadav,21,Female,Gurgaon,North,Self-Employed,High School,Married,885645.0,616.0,4,7,No
APP00259,Priya Singh,28,Male,Faridabad,North,Freelancer,Doctorate,Divorced,692843.0,658.0,0,3,No
APP00260,Sunita Jain,26,Male,Thane,West,Freelancer,Post Graduate,Widowed,678733.0,,4,0,No
APP00261,Kavita Reddy,40,Female,Noida,North,Freelancer,Post Graduate,Widowed,293739.0,620.0,4,0,Yes
APP00262,sneha roy,31,Female,Ranchi,East,Freelancer,Post Graduate,Divorced,573148.0,,1,0,No
APP00263,Prakash Mishra,55,Male,Hyderabad,South,Business Owner,High School,Single,1190703.0,683.0,1,0,Yes
APP00264,Shweta Dubey,43,Female,Hyderabad,South,Business Owner,Post Graduate,Divorced,1539183.0,694.0,1,4,No
APP00265,Arun Gupta,38,Female,Faridabad,North,Freelancer,Graduate,Widowed,402959.0,675.0,4,5,Yes
APP00266,Amit Dubey,41,Female,Ahmedabad,Central,Self-Employed,Doctorate,Married,980928.0,742.0,1,6,No
APP00267,Vikram Iyer,51,Female,Faridabad,North,Freelancer,Post Graduate,Married,629639.0,769.0,1,2,No
APP00268,Prakash Tiwari,31,Male,Jaipur,Central,Government Employee,Post Graduate,Divorced,599028.0,663.0,1,0,No
APP00269,Ravi Kumar,31,Male,Ahmedabad,Central,Government Employee,Post Graduate,Divorced,580158.0,635.0,3,14,Yes
APP00270,Rohit Patel,42,Male,Ahmedabad,Central,Salaried,High School,Single,294316.0,607.0,2,6,No
APP00271,Prakash Bose,37,Male,Bhopal,Central,Salaried,Post Graduate,Divorced,1105608.0,782.0,0,1,No
APP00272,SHWETA VERMA,42,Male,Kolkata,East,Freelancer,Post Graduate,Married,430825.0,673.0,2,4,Yes
APP00273,Sachin Gupta,35,Male,Bhopal,Central,Government Employee,Graduate,Widowed,274683.0,648.0,2,5,Yes
APP00274,MANOJ JOSHI,44,Female,Bangalore,South,Self-Employed,Graduate,Single,352560.0,594.0,2,1,No
APP00275,Rahul Reddy,40,Male,Indore,Central,Government Employee,Post Graduate,Single,832771.0,760.0,2,2,No
APP00276,Meena Rao,33,Male,Nashik,West,Business Owner,Post Graduate,Single,852137.0,645.0,2,3,No
APP00277,Priya Reddy,52,Male,Thane,West,Government Employee,Graduate,Divorced,777715.0,646.0,4,5,No
APP00278,Deepak Dubey,41,Male,Gurgaon,North,Business Owner,Graduate,Married,1316568.0,700.0,3,2,Yes
APP00279,Ajay Singh,43,Female,Nashik,West,Government Employee,Doctorate,Divorced,708848.0,706.0,0,1,Yes
APP00280,Rohit Bose,21,Male,Thane,West,Business Owner,Doctorate,Single,1263995.0,,0,1,Yes
APP00281,Anita Rao,25,Female,Mysore,South,Government Employee,High School,Married,631536.0,629.0,1,14,No
APP00282,Anita Jain,41,Male,Bhopal,Central,Business Owner,Graduate,Widowed,639876.0,647.0,0,0,No
APP00283,Suman Jain,38,Female,Nashik,West,Business Owner,Graduate,Single,738122.0,717.0,4,2,Yes
APP00284,Suresh Kumar,33,Male,Noida,North,Business Owner,High School,Single,1193612.0,631.0,1,4,No
APP00285,Rekha Rao,34,Male,Ranchi,East,Freelancer,,Married,547611.0,634.0,1,7,No
APP00286,Sunita Reddy,58,Male,Bangalore,South,Business Owner,Graduate,Single,1330556.0,789.0,2,8,No
APP00287,Nisha Jain,35,Male,Bhopal,Central,Self-Employed,Post Graduate,Married,912876.0,676.0,0,3,Yes
APP00288,Ajay Patel,37,Male,Bangalore,South,Government Employee,Doctorate,Widowed,748398.0,616.0,2,10,Yes
APP00289,Sachin Dubey,38,Male,Delhi,North,Self-Employed,Graduate,Widowed,320431.0,679.0,2,2,Yes
APP00290,Rahul Joshi,41,Female,Thane,West,Freelancer,Graduate,Single,184862.0,771.0,0,4,No
APP00291,Prakash Joshi,49,Female,Faridabad,North,Government Employee,Post Graduate,Divorced,488415.0,683.0,3,14,No
APP00292,Prakash Nair,27,M,Ahmedabad,Central,Freelancer,Post Graduate,Divorced,641485.0,621.0,1,2,No
APP00293,Rekha Kumar,36,Male,Pune,West,Self-Employed,Post Graduate,Married,1012183.0,731.0,3,11,Yes
APP00294,Manoj Yadav,42,Male,Thane,West,Salaried,Graduate,Widowed,594440.0,758.0,0,3,No
APP00295,Rekha Roy,40,Female,Noida,North,Self-Employed,Doctorate,Divorced,1372157.0,774.0,1,0,No
APP00296,Kavita Iyer,49,Female,Patna,East,Government Employee,High School,Single,260217.0,716.0,1,4,No
APP00297,Sanjay Tiwari,41,Female,Jaipur,Central,Government Employee,,Widowed,315544.0,632.0,3,8,No
APP00298,Kavita Roy,41,Male,Gurgaon,North,Government Employee,Doctorate,Widowed,826199.0,747.0,1,5,No
APP00299,Anita Sinha,35,MALE,Ranchi,East,Self-Employed,High School,Single,871380.0,736.0,3,6,No
APP00300,Sneha Patel,25,Male,Hyderabad,South,Freelancer,Post Graduate,Widowed,708219.0,690.0,1,2,No
APP00301,Pooja Nair,36,Male,Bhopal,Central,Government Employee,Doctorate,Single,790720.0,662.0,1,1,No
APP00302,Vikram Iyer,38,Male,Pune,West,Salaried,Graduate,Single,369955.0,555.0,0,4,No
APP00303,Rahul Singh,28,Male,Ranchi,East,Government Employee,Doctorate,Divorced,414690.0,604.0,0,1,No
APP00304,Rajesh Dubey,24,Male,Ranchi,East,Freelancer,High School,Divorced,425454.0,600.0,1,4,Yes
APP00305,Sachin Iyer,31,Male,Pune,West,Salaried,Post Graduate,Divorced,,744.0,2,2,No
APP00306,Arun Iyer,34,Female,Bangalore,South,Self-Employed,Graduate,Single,690981.0,660.0,2,1,Yes
APP00307,Rohit Yadav,24,Male,Indore,Central,Business Owner,Doctorate,Single,1087656.0,739.0,4,3,Yes
APP00308,Ajay Mishra,62,Male,Bangalore,South,Salaried,Doctorate,Divorced,962395.0,726.0,1,5,No
APP00309,Rahul Tiwari,45,Male,Noida,North,Freelancer,Post Graduate,Married,642178.0,668.0,4,0,No
APP00310,Rajesh Mishra,37,Male,Thane,West,Self-Employed,Post Graduate,Widowed,914664.0,708.0,0,0,Yes
APP00311,Rekha Reddy,21,Male,Gurgaon,North,Freelancer,Post Graduate,Divorced,585249.0,597.0,3,6,No
APP00312,Vikram Das,26,Male,Indore,Central,Self-Employed,High School,Single,181095.0,636.0,4,3,No
APP00313,Rohit Yadav,28,Male,Delhi,North,Salaried,Graduate,Divorced,769338.0,615.0,2,0,No
APP00314,Suman Nair,35,Female,Ranchi,East,Freelancer,Graduate,Single,354620.0,662.0,2,2,No
APP00315,Rajesh Patel,31,Female,Bhopal,Central,Freelancer,Doctorate,Divorced,747967.0,585.0,4,13,No
APP00316,Rohit Kumar,42,Male,Bangalore,South,Government Employee,High School,Divorced,670573.0,660.0,2,3,Yes
APP00317,Amit Das,39,Male,Bhopal,Central,Business Owner,Post Graduate,Divorced,1285414.0,717.0,2,6,No
APP00318,Sanjay Singh,43,Female,Ahmedabad,Central,Freelancer,Doctorate,Widowed,657408.0,683.0,0,0,Yes
APP00319,Deepak Reddy,23,Male,Pune,West,Business Owner,Graduate,Divorced,1829847.0,685.0,4,6,No
APP00320,Vijay Mishra,31,Male,Pune,West,Self-Employed,High School,Widowed,832696.0,643.0,0,2,Yes
APP00321,Sneha Joshi,31,Female,Kolkata,East,Government Employee,High School,Married,486034.0,602.0,1,3,Yes
APP00322,Nitin Roy,59,Male,Gurgaon,North,Business Owner,Post Graduate,Widowed,1628770.0,712.0,3,7,Yes
APP00323,Geeta Tiwari,36,Male,Bhopal,Central,Business Owner,,Married,1393264.0,721.0,2,3,No
APP00324,Ravi Roy,36,Male,Ranchi,East,Government Employee,High School,Divorced,186403.0,635.0,1,1,No
APP00325,Kavita Shah,37,Female,Bhopal,Central,Freelancer,Doctorate,Divorced,1086956.0,654.0,2,2,Yes
APP00326,Nitin Singh,54,Female,Bangalore,South,Freelancer,Graduate,Single,646457.0,723.0,1,18,Yes
APP00327,Sneha Rao,43,Male,Bhopal,Central,Salaried,Graduate,Divorced,893111.0,663.0,4,0,No
APP00328,Rahul Patel,35,Male,Patna,East,Salaried,Post Graduate,Widowed,521859.0,613.0,0,1,Yes
APP00329,Kavita Verma,38,Male,Thane,West,Freelancer,Doctorate,Divorced,584504.0,666.0,2,8,No
APP00330,Suresh Roy,22,Male,Gurgaon,North,Government Employee,High School,Divorced,516333.0,747.0,0,1,No
APP00331,ROHIT MISHRA,50,Male,Bangalore,South,Government Employee,High School,Single,240409.0,717.0,1,2,No
APP00332,Harish Jain,42,Female,Ranchi,East,Salaried,Post Graduate,Divorced,737358.0,635.0,4,12,No
APP00333,Nisha Patel,43,Female,Delhi,North,Freelancer,Post Graduate,Divorced,461898.0,656.0,2,0,No
APP00334,Rahul Dubey,23,Male,Bangalore,South,Government Employee,Graduate,Married,811271.0,650.0,0,1,Yes
APP00335,Deepak Singh,48,Female,Mysore,South,Government Employee,Graduate,Divorced,650507.0,610.0,2,19,No
APP00336,Vikram Singh,34,Female,Hyderabad,South,Salaried,High School,Widowed,493139.0,684.0,4,7,Yes
APP00337,Priya Nair,61,Male,Jaipur,Central,Government Employee,Post Graduate,Single,724897.0,687.0,4,0,Yes
APP00338,Prakash Nair,34,Male,Mysore,South,Government Employee,Doctorate,Married,853116.0,703.0,0,4,Yes
APP00339,Rajesh Gupta,30,Female,Thane,West,Government Employee,Doctorate,Divorced,550346.0,556.0,4,2,No
APP00340,Shweta Iyer,43,Male,Faridabad,North,Self-Employed,Graduate,Divorced,1317378.0,659.0,2,2,No
APP00341,Manoj Tiwari,37,Male,Bhubaneswar,East,Business Owner,,Single,1501856.0,732.0,2,1,Yes
APP00342,SANJAY RAO,37,Female,Delhi,North,Government Employee,Graduate,Divorced,643792.0,689.0,1,1,Yes
APP00343,Vijay Patel,36,Female,Gurgaon,North,Freelancer,Post Graduate,Married,486638.0,673.0,0,1,No
APP00344,Prakash Yadav,29,Male,Ranchi,East,Self-Employed,Doctorate,Divorced,1132128.0,703.0,2,6,No
APP00345,Nisha Jain,37,Female,Bhubaneswar,East,Salaried,Graduate,Divorced,747197.0,737.0,1,0,No
APP00346,Sachin Sinha,43,Female,Gurgaon,North,Freelancer,Doctorate,Single,321142.0,639.0,3,0,No
APP00347,Sachin Patel,31,Female,Noida,North,Freelancer,Doctorate,Married,671954.0,661.0,1,13,Yes
APP00348,Sunita Yadav,43,Female,Bangalore,South,Freelancer,Post Graduate,Divorced,329638.0,605.0,1,2,No
APP00349,Arun Verma,28,Male,Jaipur,Central,Freelancer,Graduate,Married,478386.0,581.0,1,3,No
APP00350,Anita Bose,43,Male,Delhi,North,Business Owner,High School,Married,612053.0,680.0,0,0,No
APP00351,Suresh Shah,35,Male,Indore,Central,Government Employee,High School,Divorced,685969.0,669.0,2,16,Yes
APP00352,Kavita Iyer,34,Male,Delhi,North,Business Owner,Doctorate,Widowed,1477086.0,704.0,0,0,Yes
APP00353,Deepak Roy,31,Male,Thane,West,Government Employee,Post Graduate,Divorced,610092.0,634.0,0,2,No
APP00354,Kavita Patel,39,Female,Kolkata,East,Salaried,Post Graduate,Married,443826.0,690.0,3,3,No
APP00355,Anita Sinha,21,Female,Indore,Central,Self-Employed,Doctorate,Married,1344236.0,639.0,2,1,Yes
APP00356,Ajay Yadav,35,Male,Mumbai,West,Freelancer,Graduate,Married,681171.0,645.0,0,5,No
APP00357,Arun Jain,32,Female,Bhubaneswar,East,Freelancer,Post Graduate,Divorced,211343.0,595.0,1,3,Yes
APP00358,Meena Singh,41,Male,Thane,West,Self-Employed,High School,Widowed,401414.0,640.0,4,3,No
APP00359,Kavita Verma,49,Male,Mumbai,West,Self-Employed,Graduate,Married,761952.0,673.0,0,0,No
APP00360,Ravi Reddy,28,Female,Patna,East,Government Employee,Doctorate,Divorced,962755.0,637.0,3,2,Yes
APP00361,Vikram Kumar,24,Male,Indore,Central,Government Employee,High School,Single,173762.0,688.0,3,8,Yes
APP00362,Arun Iyer,35,Male,Gurgaon,North,Self-Employed,Post Graduate,Married,1234158.0,649.0,4,2,No
APP00363,Pooja Yadav,44,Female,Noida,North,Government Employee,High School,Married,359494.0,748.0,4,4,Yes
APP00364,Ravi Kumar,31,Male,Bangalore,South,Business Owner,Graduate,Married,1299555.0,748.0,3,3,Yes
APP00365,Harish Reddy,38,Female,Kolkata,East,Salaried,Graduate,Divorced,464384.0,668.0,2,2,No
APP00366,sanjay patel,31,F,Chennai,South,Self-Employed,,Widowed,585044.0,656.0,1,0,No
APP00367,Suman Bose,34,Female,Indore,Central,Freelancer,Doctorate,Married,727702.0,597.0,0,1,No
APP00368,Priya Patel,28,Male,Mumbai,West,Salaried,Post Graduate,Married,842447.0,728.0,1,0,No
APP00369,Arun Yadav,49,Male,Jaipur,Central,Government Employee,Graduate,Single,668627.0,717.0,2,3,No
APP00370,Deepak Dubey,30,Female,Mumbai,West,Salaried,Post Graduate,Single,494533.0,618.0,4,0,Yes
APP00371,Suresh Dubey,51,Female,Chennai,South,Freelancer,Post Graduate,Married,683434.0,692.0,1,0,No
APP00372,Amit Bose,59,Female,Nashik,West,Salaried,High School,Married,742011.0,768.0,0,5,No
APP00373,Anita Rao,43,Male,Chennai,South,Business Owner,High School,Single,1346102.0,700.0,1,10,No
APP00374,Harish Roy,29,Female,Hyderabad,South,Business Owner,Doctorate,Widowed,1465880.0,657.0,3,2,Yes
APP00375,SHWETA TIWARI,58,Male,Ahmedabad,Central,Business Owner,Post Graduate,Married,1042844.0,690.0,2,8,Yes
APP00376,Manoj Sinha,35,Male,Hyderabad,South,Freelancer,Graduate,Widowed,298917.0,676.0,1,6,No
APP00377,Vikram Rao,36,Male,Patna,East,Business Owner,Graduate,Widowed,1301728.0,699.0,1,7,No
APP00378,Sachin Reddy,54,Male,Hyderabad,South,Freelancer,Post Graduate,Single,733289.0,711.0,0,4,No
APP00379,Deepak Bose,39,Male,Gurgaon,North,Government Employee,High School,Married,226022.0,647.0,1,6,No
APP00380,Sachin Bose,31,Female,Bangalore,South,Government Employee,Post Graduate,Married,,583.0,2,7,Yes
APP00381,Ravi Rao,41,Male,Hyderabad,South,Business Owner,Graduate,Widowed,1812797.0,767.0,0,1,Yes
APP00382,Suman Iyer,64,Male,Kolkata,East,Salaried,High School,Divorced,806047.0,717.0,1,8,Yes
APP00383,Rahul Bose,50,Female,Noida,North,Freelancer,Graduate,Divorced,600977.0,655.0,2,0,No
APP00384,Arun Roy,25,Male,Pune,West,Business Owner,Post Graduate,Married,1738243.0,694.0,0,19,No
APP00385,Divya Rao,35,Female,Faridabad,North,Business Owner,High School,Single,653812.0,630.0,2,3,No
APP00386,Manoj Reddy,43,Male,Indore,Central,Freelancer,Doctorate,Widowed,807975.0,747.0,2,0,Yes
APP00387,Anita Iyer,49,Male,Faridabad,North,Freelancer,Graduate,Single,408532.0,639.0,1,5,No
APP00388,Sunita Patel,38,Male,Indore,Central,Salaried,Graduate,Divorced,339025.0,580.0,3,0,No
APP00389,Rekha Dubey,45,Male,Noida,North,Government Employee,,Divorced,378482.0,728.0,0,8,No
APP00390,Ravi Yadav,34,Female,Delhi,North,Self-Employed,Doctorate,Married,712276.0,736.0,1,2,Yes
APP00391,Vijay Rao,22,MALE,Kolkata,East,Business Owner,Doctorate,Widowed,,743.0,1,4,Yes
APP00392,Sanjay Sinha,63,Female,Mumbai,West,Freelancer,Doctorate,Married,718967.0,644.0,3,3,Yes
APP00393,Nitin Mishra,58,Male,Delhi,North,Government Employee,Doctorate,Divorced,969380.0,747.0,0,1,Yes
APP00394,Nisha Dubey,43,Male,Ranchi,East,Salaried,Graduate,Widowed,598732.0,724.0,0,0,Yes
APP00395,sanjay reddy,36,Female,Indore,Central,Business Owner,High School,Divorced,796837.0,706.0,2,6,No
APP00396,Nisha Yadav,47,Male,Gurgaon,North,Government Employee,Post Graduate,Single,202362.0,669.0,2,0,No
APP00397,Nitin Joshi,30,Male,Noida,North,Self-Employed,High School,Married,,615.0,4,3,No
APP00398,Geeta Shah,36,Male,Pune,West,Business Owner,Graduate,Widowed,1268345.0,737.0,3,2,No
APP00399,Rajesh Yadav,50,Male,Thane,West,Freelancer,Graduate,Divorced,587314.0,650.0,4,7,Yes
APP00400,Geeta Joshi,28,Male,Thane,West,Freelancer,Doctorate,Single,879796.0,577.0,0,3,Yes
APP00401,Deepak Joshi,33,Male,Mysore,South,Freelancer,Post Graduate,Married,432057.0,647.0,2,1,No
APP00402,sunita sharma,21,Male,Hyderabad,South,Government Employee,High School,Divorced,610439.0,639.0,1,7,Yes
APP00403,Priya Sinha,43,Male,Delhi,North,Government Employee,High School,Married,352104.0,580.0,3,0,Yes
APP00404,Suresh Rao,21,Female,Pune,West,Salaried,Graduate,Divorced,637023.0,632.0,2,2,No
APP00405,Rohit Iyer,54,Male,Noida,North,Business Owner,High School,Widowed,795445.0,650.0,1,3,No
APP00406,Rajesh Sinha,42,Male,Faridabad,North,Self-Employed,Doctorate,Widowed,1214874.0,679.0,0,4,No
APP00407,Sunita Iyer,36,Female,Mumbai,West,Salaried,High School,Widowed,443338.0,599.0,3,9,Yes
APP00408,Rohit Roy,29,Male,Bhopal,Central,Self-Employed,High School,Single,438332.0,592.0,2,5,Yes
APP00409,Sachin Rao,52,Male,Hyderabad,South,Salaried,Doctorate,Single,791197.0,677.0,2,0,No
APP00410,Vijay Verma,30,Male,Noida,North,Freelancer,Graduate,Widowed,515246.0,589.0,4,2,Yes
APP00411,Deepak Verma,45,Male,Gurgaon,North,Business Owner,High School,Married,858722.0,684.0,0,11,Yes
APP00412,Geeta Sinha,43,MALE,Mumbai,West,Freelancer,High School,Widowed,383567.0,611.0,1,1,Yes
APP00413,Geeta Sinha,45,Female,Noida,North,Salaried,High School,Divorced,254227.0,647.0,0,2,Yes
APP00414,Prakash Gupta,24,Male,Bhopal,Central,Self-Employed,Post Graduate,Divorced,979198.0,697.0,1,1,No
APP00415,Vijay Kumar,30,Female,Thane,West,Government Employee,,Married,,639.0,0,2,Yes
APP00416,Ravi Patel,49,Male,Chennai,South,Freelancer,Doctorate,Married,655668.0,674.0,4,4,Yes
APP00417,Suman Sharma,29,Male,Noida,North,Business Owner,Post Graduate,Married,1471011.0,668.0,4,0,No
APP00418,Sneha Patel,21,Female,Bangalore,South,Salaried,Graduate,Divorced,519291.0,742.0,2,2,No
APP00419,Rekha Bose,44,Male,Bhubaneswar,East,Business Owner,Post Graduate,Married,2180698.0,786.0,4,6,Yes
APP00420,Rajesh Reddy,30,Female,Indore,Central,Business Owner,Doctorate,Married,1446993.0,717.0,0,6,No
APP00421,Sanjay Das,31,Female,Indore,Central,Freelancer,High School,Divorced,280121.0,603.0,2,5,No
APP00422,Ravi Yadav,28,Female,Hyderabad,South,Self-Employed,High School,Married,292929.0,631.0,1,8,Yes
APP00423,Suman Dubey,35,Male,Bhopal,Central,Self-Employed,High School,Married,264834.0,,1,3,No
APP00424,Sanjay Yadav,37,Male,Bhubaneswar,East,Government Employee,Graduate,Single,389381.0,638.0,3,4,Yes
APP00425,Arun Roy,33,Male,Kolkata,East,Freelancer,High School,Married,572266.0,657.0,0,1,Yes
APP00426,Ravi Bose,23,Male,Ranchi,East,Business Owner,Graduate,Married,1330525.0,775.0,2,4,No
APP00427,Sanjay Reddy,33,Male,Delhi,North,Salaried,Doctorate,Single,1070582.0,695.0,2,0,Yes
APP00428,Sneha Iyer,46,Male,Ahmedabad,Central,Business Owner,High School,Married,1313726.0,750.0,1,1,No
APP00429,Ajay Roy,34,Female,Thane,West,Government Employee,High School,Widowed,373398.0,588.0,2,2,Yes
APP00430,Arun Roy,42,Female,Noida,North,Business Owner,Post Graduate,Divorced,1175110.0,714.0,0,8,No
APP00431,Rohit Shah,38,Male,Patna,East,Salaried,High School,Married,734199.0,663.0,0,16,No
APP00432,Geeta Nair,42,Male,Bhubaneswar,East,Government Employee,Graduate,Divorced,739541.0,741.0,3,0,Yes
APP00433,Manoj Dubey,36,Male,Hyderabad,South,Business Owner,Doctorate,Married,2034862.0,829.0,4,5,No
APP00434,Meena Rao,63,Female,Chennai,South,Salaried,Graduate,Married,455033.0,687.0,1,7,No
APP00435,Manoj Patel,39,Female,Faridabad,North,Salaried,Post Graduate,Divorced,957167.0,635.0,4,2,Yes
APP00436,Sneha Sharma,49,Female,Pune,West,Government Employee,Post Graduate,Divorced,632709.0,729.0,2,1,No
APP00437,Divya Yadav,50,Male,Chennai,South,Government Employee,Graduate,Single,546226.0,608.0,2,4,Yes
APP00438,Arun Nair,32,Female,Kolkata,East,Government Employee,Graduate,Single,456728.0,621.0,0,1,Yes
APP00439,Rajesh Roy,54,Male,Patna,East,Salaried,Doctorate,Divorced,781982.0,739.0,3,1,No
APP00440,Meena Rao,53,Male,Delhi,North,Business Owner,Post Graduate,Widowed,1402911.0,789.0,2,15,No
APP00441,Prakash Yadav,28,Male,Bhubaneswar,East,Freelancer,Graduate,Widowed,548653.0,588.0,0,4,Yes
APP00442,Pooja Tiwari,49,Female,Bhubaneswar,East,Business Owner,Doctorate,Divorced,1535255.0,763.0,2,7,No
APP00443,Amit Sharma,46,Female,Bhopal,Central,Freelancer,Graduate,Married,298103.0,642.0,0,1,Yes
APP00444,Rekha Nair,57,Male,Bangalore,South,Freelancer,High School,Single,554302.0,596.0,2,11,No
APP00445,Deepak Bose,41,Female,Indore,Central,Salaried,Graduate,Single,688053.0,696.0,2,1,No
APP00446,Sachin Jain,49,Female,Ahmedabad,Central,Salaried,Graduate,Divorced,649085.0,698.0,2,3,No
APP00447,PRAKASH PATEL,36,Male,Faridabad,North,Government Employee,Post Graduate,Married,499202.0,702.0,0,3,No
APP00448,Prakash Gupta,36,Male,Mumbai,West,Government Employee,Graduate,Widowed,591734.0,651.0,4,0,Yes
APP00449,Geeta Nair,32,Female,Faridabad,North,Self-Employed,High School,Divorced,618272.0,671.0,0,1,Yes
APP00450,Ravi Mishra,39,Male,Thane,West,Self-Employed,,Widowed,695546.0,702.0,3,9,Yes
APP00451,Divya Dubey,45,Male,Nashik,West,Salaried,High School,Single,590766.0,,1,7,Yes
APP00452,Amit Singh,48,Male,Nashik,West,Self-Employed,Post Graduate,Married,1118251.0,683.0,0,0,Yes
APP00453,Ravi Gupta,41,MALE,Indore,Central,Salaried,Graduate,Widowed,930873.0,673.0,2,0,Yes
APP00454,Pooja Nair,34,Male,Pune,West,Freelancer,High School,Single,150000.0,603.0,1,3,No
APP00455,Rahul Reddy,27,Female,Mysore,South,Business Owner,High School,Widowed,575590.0,696.0,2,8,No
APP00456,Sunita Nair,55,Female,Nashik,West,Salaried,Doctorate,Single,972174.0,662.0,1,0,No
